"app_id","review_text","Grafik","AI","Oynanis","Ses ve Muzik","Oyun Dunyasi","Topluluk ve Sosyal","Hikaye ve Senaryo","Performans ve Teknik","Genel Duygu"
"3036080","Usta çavuşu kaşıyor alınır. Tıklama ister misin çocuk adam? ;?","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3036080","Ayran yok.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","tavsiye ederim



","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","oyun gerçekten mükemmel ve sarıyor hepinize öneririm bence parasına değer umarım oyun iyi yerlere gelir (umarım örümcek adam olurum)","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","beğenmediğim yönü müşterilere çok hızlı geliyor günün başında hazırlanamıyom beğendiğim yönü çok sarması
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3036080","iyide  para kasmak zor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","sağ kolunauzda ki kas sol kolunuzda ki kasa göre eksikse günde 1 saat bu oyunu oynayarak dengeleyebilirsiniz.
Onun dışında oyun sizi kendine bağlıyo ve aşırı derece de sarıyor zaman geçirmek için bire bir güzel keyifli bi oyun.
Bana kalırsa bu oyunun Çiğköfte gibi türleri de gelebilir.
","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Bu tarz eski oyunlar ve sade oynanabilirliği çok sarıyor. Tavsiye ederim,kafa dağıtmalık. Türkçe ve ekstra olarak seslendirme olması da müthiş!","Nötr","Nötr","Olumlu","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","kağıtlarda arapça görünce midem bulanıyo aq türkçe seçeneğinde şunlarıda değiştirin tr de hissedek arapça şarkılar fln

İYİ la onun dışında","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3036080",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Gerçek dönercide çalışsam bu kadar yorulmam amk","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3036080","Abi oyun sarrrdı. Fiyatı çok makul düzeyde, alın derim ben. Hem eğlenirsiniz, hem de geliştiricilerede destek olursunuz. Güncellemeler ile içerikleri arttırırsanız muazzam olur.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3036080","panik olmamak elde değil
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","42.güne geldim mükemmel oyun alın aldırın net","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","amk böyle oynunu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3036080","hayatımda oynadığım en güzel oyun","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","iyi","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Oyun iyi, güzel fakat oyunda gereksiz bir telaş yapıyorsunuz , oyunu otomatikleştiren güncellemeleri alana kadar bu durum, oyunu uzun süre oynamanızı engelliyor , bilerek yapılmış ise kötü bir tercih olmuş. Ayrıca tavuk dönere nar ekşisi mi sıkılır? Aptal mısınız?","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","STEAM de oyunu bitirdigini gösteren kesinlikle bir rozet olmalıydı yakısmadı oyuna onun dısında güzel ama daha cesitlilik arttırılabilir","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","sarıyo","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3036080","biryerden sonra sıkıyor hep aynı şeyleri yapıyorsunuz   bence yeni güncellemeyle başka bir dükkan satın alma olsa et döner gibi sosisli gibi daha çok çeşit olsa çalışan alabilsek vs gibi şeyler gelse ketçap mayonez olsa kredi kartı gibi bişey geçse  yükseltmeler daha çok olsa aslında geliştirebilir","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3036080","bayıldım","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3036080","çok güzel bi oyun ilk başda fiyatı fazla gelmişdi yani önyargılı davranmışdım şuana kadar çok güzel sadece gereken şey oyunun uzun ömürlü olması bunun içinde en azından ayda 1 güncelleme gelmesi çok iyi olur ve bu oyunun farklı serilerinin çıkması da çok iyi olur , çiğköfte , kebab veya seyyar bir dükkanın oyunuda çok güzel şeyler başarabilir.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","so good","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","leş ötesi bir oyun click sim, basitlikten bayıyor daha öncede bir çok simülasyon oyunu oynadım ama bu kadar sıkıldığımı hatırlamıyorum a**p ın oyunundan ne beklenir ki zaten (çok incelemeden almıştım, malum ırkın yaptığını bilseydim zaten hiç almazdım boykot mk)","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Hangi birinize yetişeceğimi şaşırdım parmak kası yaptım amk picleri de oyun sarıyor oynayın yavaş yavaş gelişiyon ediyon vs","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Gerçek hayatta bu kadar çalışsam günlük milyonlar kazanırım herhalde","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","buyrunbuyrunbuyrunbuyrunbuyrunbuyrunbuyrunbuyrunbuyrun","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","bir tane döner alıyo yanına 4 tane icecek istiyo orspucocu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","oyunu bitirdim bağımlılık yapıyor","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Hoşgeldiniz buyrun, buyur baba gel adana kebap ye","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Oyun Güzel ✅","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","10 saat sonunda oyundaki bütün ilerlemeleri tamamlayarak oyunu bitirdim. Oyun çok güzel ve eğlenceli. Aynı oyunun çiğköfte versiyonu gelirse daha şahane olur. (Çiğköfte Legend) Emeklerinize sağlık, işaret parmağım fareye yapıştı.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","para kasmaktan iflahım ikildi 
gerçek hayatta dönerci açsam bu kadar enerji sarfetmem","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","güzel bir oyun, favori yayıncımdan görüp oynadım:)))","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","dream job, I lost my fingers","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","oyun dehşet sarıyo da amk bileği ağrıdı insan durduk yere aşırı geriliyo hızlı hızlı sar var diye diye bileğm aşındı amk oyunu. Gerçek dönrccide çalışsam bu kadar yorulmam.
","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","yine arap illan edildik amk bu ne ya","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3036080","3 doara 5 güzel müzik geliyor ve yanına da oyun var","Nötr","Nötr","Olumlu","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","abi oyun çok guzel acıl guncelleme ıle yenı şeyler getırın nolurrrrrr","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Olumlu","Nötr"
"3036080","sarıyor el çabuklulugu gerektiriyor kesintisiz 2 saat oynadım ama buyuk ihtimal 8 saati gecince sıkılmaya baslarız","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3036080","bence çok güzel bi oyun ben çok beğendim oynayın ama el yoruyo","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Shawarma, oh shawarma, oh shawarma","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","Ben zurna dürüm seven bir adamım. Hayalimde olmasa da zurna dürüm yapmayı sevdim bağımlı oldum. Bu arada o parasını vermeyi unutan dilenciyi ve paraları çalan hırsızı götünden sikeyim iyi günler.","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3036080","YUCE ALLAH SIZI KATLETSIN BEN BU OYUNA GUVENDIM KAC SAATIMI VERDIM 100.GUNE GELIYORDUM NEREDEYSE VE BU AHLAK YOKSULU OYUN UTANMADAN BENIM TUM GUNLERIMI COP ETTI TUM ILERLELEMEMI SILMIS AHLAKSIZ INSANLAR ARKADASLAR DIYEMIYORUM ETRAFIMIZ YILAN DOLU AMA INDIRMEYIN ALMAYIN GIDIP HAPPY MODDAN INDIRIN OYNAYIN","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","almış olmak için aldım yoksa gerek yok hepsi aynı seçenekleri sunuyor zaten hepsinde aynı dorseler var sadece adları ve 1-2 modifiye faklı o kadar","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","dorselerime renk gelsin diye aldım. fena değil","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","dorse güzel alın","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Azdım, arama yerine Euro Truck Simulator 2 Dlc yazdım.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Tüm dlc’leri alma gibi bir takıntım var, böyle takıntının Allah belasını versin.","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Oyundaki herhangi bir dorsenin üzerine KÖGEL yazıp 2 dolara satmak mı? :D","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Ocağımız kuruyana kadar alacağız, oyunu seviyoruz abi, seviyoruz... Gömelim, para gömelim ama biraz farklı DLC'lere gömelim. Tüm markaları görmek güzel bir şey, gerçekçiliği maksimum şekilde arttırıyor, ama öncelikler başka şeylerde olmalı. Gözler haritada, yeni tırlar görmek istiyor.

Yollarda daha fazla çeşitlilik, farklı yollar, hava şartları, hatta dinamik trafik olayları görmek istiyoruz. Sadece tır sürmek değil, yolda gerçekten bir hayatın akışını hissetmek istiyoruz. Yollardaki küçük detaylar, rastgele olaylar, polis kontrolleri, hatta kazalar bile atmosferi yükseltebilir.

Gözlerimiz yeni güncellemelerde, ama harita genişlemesi ve tır çeşitliliği en büyük beklentimiz. Avrupa'nın tüm köşelerine gitmek, daha fazla keşfetmek istiyoruz. Oyunun ruhu yolda, biz de o ruhu sonuna kadar yaşamaya hazırız.

","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","This is a useless dlc to buy, there are better ones out there","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","en boş dlc. 4 tane trailer veriyor. 1 paket sigara yerine bunu da alabilirsiniz tabii","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","adamlar güzel yapmış.....","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Klasik paintjob değiş ve yeni DLC olarak yayınla essek miyiz alacaz, tabiki de alacaz.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Gereksiz bir dlc çok boş. Tavsiye etmem boşuna paralarınızı çöpe atmayın.","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","OYUN GELİŞSİN DAHA FAZLA ÖZELLİKLER GELİRSE ÇOK İYİ OLUR","Nötr","Nötr","Olumsuz","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Bu dlc toplama işine girmeyin arkadaşlar bağımlılık yapıyor. Bir seferden birşey olmaz dedim. Tek sefer kullanırım dedim ama yok çok sıkıntılı","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Yahu scs reis sen bu dlc yi bize kössbohrer diye duyurmadın mı. Haberlerde hep Kössbohrer trailer pack geliyor diyordu. Dlc çıktı aldık baktık kögel diyor. Tamam kögelde güzel eyvallah ama madem Kögeli çıkartacaksın neden Kössbohrer duyurusu yapıyon.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","1 paket Marlboro Edge'den daha ucuz..","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Klasik son 3 dlc gibi sadece harfiyat işş görür 1 paket sigaradan vazgeçip alınabilir onun dışı ekstra para verilmesine gerek yok","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","biz oyuna MP5 bekliyoz scs boyuna dorse getiriyo ve galiba sadece markasına para veriyoz çoğu dorse birbirine benziyo","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","EURO TRAİLER SİMULATOR 2","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Kässbohrer paketi bekliyorduk bunlar kögel yayınladılar. hiç bir çeşitlilik yok sadece marka.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","SCS ocağımızı kuruttun dlc çıkartma artık","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034940","Dorse çeşitliliği artırılabilir onun dışında güzel.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","En iyisi","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3034950","Oyunda fazlası ile dorse var. Onun yerine ford'u mu ekleseniz acaba oyuna?","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","low bedle heavy cargo taşınmıyor taşınması lazım","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","almış olmak için aldım yoksa gerek yok hepsi aynı seçenekleri sunuyor zaten","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","dorsenin kasası gözükmüyor 1.53 güncellemesinden sonra böyle oldu lütfen düzeltin
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Bu ürün size pahalı mı geldi? Erdoğan sayesinde
Oy verirken aklınızda bulunsun..
⣿⣿⣿⣿⠄⠄⠄⠄⠄⣀⣀⣰⣬⣤⣴⣶⣿⣿⣿⣆⠘⣿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⠄⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄⢿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⠄⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠺⣿⢸⣿⣿⣿⣿
⣿⣿⣿⣿⠄⠄⠄⢠⢸⡝⣿⠭⠉⢻⣿⠉⢐⢚⣯⣻⣷⢿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡿⠄⠄⠄⢰⡸⢷⣤⣌⣧⣾⣿⣷⣬⣾⣿⣿⣿⣶⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡟⠄⠄⠄⠄⠅⢽⣿⡟⣱⠻⡿⠟⣮⡻⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿
⣿⣿⣿⡇⠄⠄⠄⠄⠄⠐⢿⠰⠋⠷⠄⠼⣛⡛⣹⡿⢿⣿⣿⠸⠿⠿⣿⣿
⣿⣿⣿⡇⠄⠂⠄⢀⠄⠄⢀⠉⣾⣍⣉⣩⣿⣷⢏⣽⠄⠈⠙⠿⢿⣿⣿⣿
⣿⣿⣿⠇⠄⠄⠈⠄⠄⠄⢸⣦⠈⠛⠛⠛⡻⢵⣾⡟⠄⠄⠄⠄⠄⠄⠉⠛
⠟⠋⠄⠄⠄⠄⠄⠄⠄⠄⣿⣿⣷⣌⡀⢈⣽⣿⣿⡇⠄⠄⠄⠄⠄⠄⠄⠄
⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⣻⣿⣿⡋⠉⠈⠙⡻⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3034950","aralarında açık ara öne çıkan paket bence. dorse seçeneği yeterli. tabiki frigo yok ama olsun bu açığı diğer dorse dlc'si ile kapatabilirsiniz. koleksiyon yapmıyorsanız tırsan, krone, schwarzmüller ve kassbohreri tercih etmelisiniz. konteyner, sal, damper, perdeli, frigo, tanker, gıda tankeri, lowbed için bu dört marka yeterli olacaktır. diğerleri birbirini tekrar ediyor.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","klasik scs dlc si çok bir lüzumu yok tamamen zevk işi","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Arkadaşlar yardım edin durduramıyorum kendimi her dlcyi alıyorum :((","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","DLC gayet güzel. Dorseler gayet güzel. Ancak bitek bende mi böyle bilmiyorum ancak üç dingilli Low Loader dorse ile yaptığım yolda dorse kendi kendine hasar yiyor, buda dolayısıyla yükümü etkiliyor. Wielton hariç her dorse paketindeki çeşitli dorseler ile yaptığım işlerde bu hasar sorununu yaşamadım. Benim için tek problem budur.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","dlc çık güzelllll","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Dorse yi aldim almasına aktif de ettim neden se bende gözükmüyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","fdaf
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","sadece al ve oyna","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3034950","Herşey çok iyi dorseler felan ama artık tır çeşidi Mercedes iveco vs birde dlls3 hasar görseli Türkiye dlcsi 🇹🇷🇹🇷 vs vs scs duy bizi","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Kögel'den daha çok çeşidi var, çok hoş. Ama artık daha çok simülasyon özelliklerine mi odaklansanız diyorum..","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3034950","<3","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Ağam öyle emretmiş","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Steam'e bir giriyorum, yeni dorse DLC çıkmış. Papara kartımdan bile bildirim geldi; artık oyun ya da başka bir şey al lütfen! Dorse DLC mi? Sevkiyat mı yapıyorsun, şirket mi yönetiyorsun? Kartın son hareketlerine bakan, bizi şirket işletiyor sanır! Dorse tasarımları ve markalar çok kaliteli, hem gerçek dünyada hem de oyunda harika yansıtılmış, bunu takdir ediyorum. Ama oyuncular olarak artık dorse tasarımlarına para vermekten sıkıldık. SCS lütfen sesimizi duy, harita ve tır modifikasyon paketleri bekliyoruz!","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Adamlar s*klerinin keyfine göre DLC çıkarıyor çok büyükler","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3034950","Abi artık dorse kusucam baska seyler getirin","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Kullanılmıyor diyen arkadaşlar bu tır sadece tek seferlik işlerde kullanılabiliyor mod falan olmadığı sürece garajınıza alıp kullanamazsınız.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","kullanılmıo
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","bende tır gözükmüyor
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","DENENEBİLİR AMA BUNUN YERİNE FORD FMAX GETİRİLEBİLİRDİ.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","süper tır ama satın alınmıyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3035040","gayet başarılı.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3035040","çok iyi","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","deneyeceük
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Bir şeyi de düzgün yapsanız şaşardım. Ford tırı bari eklemiyorsunuz, o zaman şu tırı satın aldırabilseydiniz ya. Millet gidip elektrikli tır mı arıcak.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","tek seferlik işlerde var bitek iyi tır ama hissiyat yok","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Çok güzel ama biraz daha özelleştirme istiyoruz.","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Kardeşim ben ceryanlı kamyonu ne yapayım bana dinozorlu lazım","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","aaaaaaaaaaaaaaa","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","normal Scania sadece şarjlı o kadar şarj istasyonu yok ondan adam akıllı sürünmüyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Güzel","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","herşey çok güzel ancak bence mercedes actrosun içini yenilemeleri lazım","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","içerik indirilemiyor 7246 hata kodu veriyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","açılmıyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","[b] Güzel tır öneririm gidin en azından tek seferlik işlerde bir kez kullanın. [/b]","Nötr","Nötr","Olumlu","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","çöp","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3035040","Oyuncak mı sürüyoruz ne bu şimdi elektrikli tır mı olur. Akülü araba mı bu.  Ford istiyoruz bir kere en başından. Kim sürecek ki bu tırı. Oyuncak gibi bir iki gel git yapılıp bir daha kullanılmayacak. Beğenmedim. Hiç beğenmedim. Scs kalbimizi kırdın. Kınıyorum.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","...","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Merhabalar bu scania s bev bana ets 2,de hiç denk gelmedi ben bunu mod olarak indirdim ama bize hala çıkmadı nedense uzun yolda şarj ne kadar dayanır benzinliklerin orda şarj yeri varmı acaba......?))","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Ford bekliyoruz scs nin getirdiğine bak ama yine de fena değil.","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","tırıın yol tutuşu ve fren sistemi çok kötü güzel arabaya yazık ediyor 1.51 güncellemesinde umarım elektirikli depo yeri yaparsınız
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Daha ne güncellemeler olacak bence indirimi kaçırmayın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumlu"
"3035040","scs gönlünü kırmak gibi olmasın çok güzeldi bidaha olmasın","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","bu ne amk oyuncak araba sürüyomuş hissi veriyo","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Olumsuz"
"3035040","on numara tır hacı","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Sesiz Tır nedir uykum geldi :)","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","BEN BUNU NASIL KURCAM İNMİYO","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","kömürlü ford cargo bekliyoruz akülü scania geliyor","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","tır dediğin bağırta bağırta sürcen oyunu zaten hangi işsiz tek seferlik tırlar ile oynuyor para hilesi açıp oynuyo herkes
s770 isterdim olmamış üzdün scs","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040",".","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","190 yapıyorsa iyidir","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","la artık ıveco s way getirin ceryanlı tır getireceğinize
","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
"3035040","Güzelmiş","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr","Nötr"
